"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.286151480E-1,-8.613586426E-2,7.417297363E-2,8.961120605E0,8.961841525E0
7.309344840E-1,-7.656860352E-2,5.503845215E-2,8.566299438E0,8.566818432E0
7.332843370E-1,-2.249298096E-1,5.024719238E-2,9.028121948E0,9.031063288E0
7.356036730E-1,-2.871398926E-1,4.785156250E-2,1.001875305E1,1.002298118E1
7.379535270E-1,-2.847442627E-1,4.785156250E-2,1.071028137E1,1.071417268E1
7.402728620E-1,-3.349914551E-1,4.785156250E-2,1.013121033E1,1.013686005E1
7.426227160E-1,-2.225341797E-1,5.503845215E-2,9.678970337E0,9.681684640E0
7.449420520E-1,-1.794586182E-1,5.743408203E-2,9.875183105E0,9.876980583E0
7.472919050E-1,-1.986083984E-1,5.503845215E-2,9.800994873E0,9.803161481E0
7.496112410E-1,-1.363983154E-1,1.028900146E-1,9.554534912E0,9.556062382E0
7.519610950E-1,-1.268157959E-1,8.135986328E-2,9.614364624E0,9.615545164E0
7.542804310E-1,-1.603240967E-1,8.375549316E-2,9.760330200E0,9.762006168E0
7.566302840E-1,-1.818542480E-1,7.896423340E-2,9.671783447E0,9.673815244E0
7.589496200E-1,-1.579284668E-1,8.375549316E-2,9.406188965E0,9.407887501E0
7.612994740E-1,-1.674957275E-1,6.939697266E-2,9.487548828E0,9.489280980E0
7.636188100E-1,-2.010040283E-1,5.981445312E-2,9.664611816E0,9.666886880E0
7.659686630E-1,-1.890258789E-1,5.981445312E-2,9.580856323E0,9.582907515E0
7.682879990E-1,-1.866455078E-1,5.024719238E-2,9.516250610E0,9.518213436E0
7.706378530E-1,-1.890258789E-1,5.264282227E-2,9.600006104E0,9.602011208E0
7.729571890E-1,-1.866455078E-1,4.785156250E-2,9.631118774E0,9.633045996E0
7.753070420E-1,-1.962127686E-1,5.503845215E-2,9.580856323E0,9.583023352E0
7.776263780E-1,-1.914215088E-1,6.221008301E-2,9.597610474E0,9.599720782E0
7.799762320E-1,-1.842498779E-1,7.417297363E-2,9.633499146E0,9.635546452E0
7.822955680E-1,-1.818542480E-1,8.853149414E-2,9.628723145E0,9.630847221E0
7.846454210E-1,-1.674957275E-1,9.571838379E-2,9.628723145E0,9.630655545E0
7.869647570E-1,-1.483612061E-1,1.004943848E-1,9.628723145E0,9.630390416E0
7.893146110E-1,-1.603240967E-1,1.148529053E-1,9.659820557E0,9.661833583E0
7.916339460E-1,-1.459655762E-1,1.076812744E-1,9.633499146E0,9.635206640E0
7.939838000E-1,-1.435699463E-1,1.100769043E-1,9.628723145E0,9.630422558E0
7.963031360E-1,-1.387786865E-1,1.052856445E-1,9.657424927E0,9.658995849E0
7.986529890E-1,-1.507415771E-1,8.135986328E-2,9.669403076E0,9.670920241E0
8.010028430E-1,-1.674957275E-1,8.135986328E-2,9.700500488E0,9.702287564E0
8.033221790E-1,-1.722869873E-1,8.135986328E-2,9.717254639E0,9.719122386E0
8.056415150E-1,-1.794586182E-1,7.417297363E-2,9.690933228E0,9.692878512E0
8.079913680E-1,-1.794586182E-1,6.460571289E-2,9.647857666E0,9.649742838E0
8.103412220E-1,-1.890258789E-1,6.460571289E-2,9.674179077E0,9.676241290E0
8.126605580E-1,-1.842498779E-1,7.656860352E-2,9.688537598E0,9.690591909E0
8.150104110E-1,-1.698913574E-1,6.939697266E-2,9.655044556E0,9.656788513E0
8.173297470E-1,-1.698913574E-1,7.417297363E-2,9.640686035E0,9.642468145E0
8.196796010E-1,-1.890258789E-1,7.177734375E-2,9.647857666E0,9.649976182E0
8.219989370E-1,-1.914215088E-1,5.981445312E-2,9.674179077E0,9.676257581E0
8.243487900E-1,-1.914215088E-1,6.221008301E-2,9.650253296E0,9.652352095E0
8.266681260E-1,-2.033843994E-1,6.939697266E-2,9.631118774E0,9.633515973E0
8.290179800E-1,-1.794586182E-1,9.092712402E-2,9.669403076E0,9.671495695E0
8.313373160E-1,-1.746826172E-1,9.809875488E-2,9.681365967E0,9.683438664E0
8.336871690E-1,-1.698913574E-1,1.004943848E-1,9.671783447E0,9.673797457E0
8.360065050E-1,-1.555328369E-1,1.004943848E-1,9.643081665E0,9.644859438E0
8.383563590E-1,-1.651000977E-1,9.092712402E-2,9.652648926E0,9.654488959E0
8.406756950E-1,-1.770629883E-1,8.375549316E-2,9.652648926E0,9.654636066E0
8.430255480E-1,-1.818542480E-1,7.417297363E-2,9.652648926E0,9.654646751E0
8.453448840E-1,-1.722869873E-1,9.332275391E-2,9.645462036E0,9.647451987E0
8.476947370E-1,-1.746826172E-1,7.177734375E-2,9.662216187E0,9.664061653E0
8.500445910E-1,-1.770629883E-1,6.460571289E-2,9.640686035E0,9.642528321E0
8.523639270E-1,-1.651000977E-1,6.939697266E-2,9.614364624E0,9.616032503E0
8.547137800E-1,-1.794586182E-1,7.656860352E-2,9.619140625E0,9.621119192E0
8.570331160E-1,-1.842498779E-1,5.503845215E-2,9.638290405E0,9.640208462E0
8.593829700E-1,-1.914215088E-1,6.700134277E-2,9.631118774E0,9.633253875E0
8.617023060E-1,-1.866455078E-1,7.177734375E-2,9.631118774E0,9.633194557E0
8.640521590E-1,-1.890258789E-1,6.939697266E-2,9.631118774E0,9.633223530E0
8.663714950E-1,-1.986083984E-1,6.939697266E-2,9.602401733E0,9.604706153E0
8.687213490E-1,-1.914215088E-1,5.264282227E-2,9.607177734E0,9.609228766E0
8.710406850E-1,-1.962127686E-1,5.503845215E-2,9.621536255E0,9.623694124E0
8.733905380E-1,-1.986083984E-1,5.264282227E-2,9.628723145E0,9.630915115E0
8.757098740E-1,-1.986083984E-1,6.700134277E-2,9.626327515E0,9.628609240E0
8.780597280E-1,-1.890258789E-1,6.221008301E-2,9.628723145E0,9.630779318E0
8.803790640E-1,-1.794586182E-1,6.460571289E-2,9.643081665E0,9.644967770E0
8.827289170E-1,-1.962127686E-1,5.503845215E-2,9.655044556E0,9.657194937E0
8.850787710E-1,-1.962127686E-1,5.264282227E-2,9.650253296E0,9.652391382E0
8.874286240E-1,-2.033843994E-1,5.264282227E-2,9.621536255E0,9.623829611E0
8.897479600E-1,-2.081756592E-1,5.264282227E-2,9.590438843E0,9.592842413E0
8.920978140E-1,-2.010040283E-1,5.024719238E-2,9.607177734E0,9.609411606E0
8.944171500E-1,-2.033843994E-1,5.264282227E-2,9.597610474E0,9.599909546E0
8.967670030E-1,-2.010040283E-1,5.264282227E-2,9.607177734E0,9.609424432E0
8.990863390E-1,-2.129669189E-1,5.981445312E-2,9.600006104E0,9.602554341E0
9.014361930E-1,-2.081756592E-1,6.939697266E-2,9.626327515E0,9.628828302E0
9.037860460E-1,-2.081756592E-1,6.700134277E-2,9.619140625E0,9.621626300E0
9.061053820E-1,-2.129669189E-1,7.417297363E-2,9.597610474E0,9.600259546E0
9.084552360E-1,-2.129669189E-1,6.939697266E-2,9.592819214E0,9.595433879E0
9.107745710E-1,-2.081756592E-1,6.700134277E-2,9.602401733E0,9.604891740E0
9.131244250E-1,-2.010040283E-1,6.460571289E-2,9.633499146E0,9.635812488E0
9.154437610E-1,-1.986083984E-1,6.460571289E-2,9.628723145E0,9.630987934E0
9.177936140E-1,-1.746826172E-1,8.375549316E-2,9.633499146E0,9.635446787E0
9.201129500E-1,-1.866455078E-1,6.700134277E-2,9.659820557E0,9.661855873E0
9.224628040E-1,-1.842498779E-1,6.221008301E-2,9.647857666E0,9.649817390E0
9.247821400E-1,-1.794586182E-1,6.700134277E-2,9.633499146E0,9.635403487E0
9.271319930E-1,-1.866455078E-1,6.700134277E-2,9.621536255E0,9.623579668E0
9.294513290E-1,-1.818542480E-1,5.981445312E-2,9.645462036E0,9.647361641E0
9.318011830E-1,-1.842498779E-1,5.264282227E-2,9.650253296E0,9.652155612E0
9.341205190E-1,-1.746826172E-1,6.700134277E-2,9.623931885E0,9.625750263E0
9.364703720E-1,-1.818542480E-1,5.743408203E-2,9.647857666E0,9.649742338E0
9.387897080E-1,-1.914215088E-1,4.785156250E-2,9.650253296E0,9.652270232E0
9.411395620E-1,-1.938171387E-1,4.785156250E-2,9.626327515E0,9.628397389E0
9.434588980E-1,-2.033843994E-1,5.024719238E-2,9.604797363E0,9.607081887E0
9.458087510E-1,-2.105712891E-1,5.503845215E-2,9.628723145E0,9.631182632E0
9.481280870E-1,-2.057800293E-1,6.221008301E-2,9.638290405E0,9.640687603E0
9.504779410E-1,-2.105712891E-1,5.981445312E-2,9.619140625E0,9.621631068E0
9.527972770E-1,-2.033843994E-1,5.981445312E-2,9.631118774E0,9.633451709E0
9.551471300E-1,-2.010040283E-1,5.264282227E-2,9.633499146E0,9.635739706E0
9.574664660E-1,-1.962127686E-1,5.981445312E-2,9.635894775E0,9.638077886E0
9.598163200E-1,-1.890258789E-1,5.264282227E-2,9.600006104E0,9.602011208E0
9.621661730E-1,-1.842498779E-1,5.981445312E-2,9.638290405E0,9.640236912E0
9.644855090E-1,-2.010040283E-1,5.503845215E-2,9.647857666E0,9.650108258E0
9.668353620E-1,-1.938171387E-1,4.785156250E-2,9.604797363E0,9.606871876E0
9.691546980E-1,-1.842498779E-1,5.503845215E-2,9.611968994E0,9.613892302E0
9.715045520E-1,-1.914215088E-1,4.785156250E-2,9.609573364E0,9.611598837E0
9.738238880E-1,-1.962127686E-1,5.264282227E-2,9.621536255E0,9.623680721E0
9.761737410E-1,-1.914215088E-1,5.503845215E-2,9.626327515E0,9.628387863E0
9.784930770E-1,-2.129669189E-1,5.264282227E-2,9.631118774E0,9.633616923E0
9.808429310E-1,-1.890258789E-1,5.264282227E-2,9.602401733E0,9.604406338E0
9.831622670E-1,-1.890258789E-1,5.024719238E-2,9.623931885E0,9.625919202E0
9.855121200E-1,-1.842498779E-1,5.024719238E-2,9.604797363E0,9.606695852E0
9.878314560E-1,-1.938171387E-1,5.503845215E-2,9.619140625E0,9.621250474E0
9.901813100E-1,-1.986083984E-1,5.981445312E-2,9.600006104E0,9.602246625E0
9.925006460E-1,-1.890258789E-1,5.743408203E-2,9.619140625E0,9.621169150E0
9.948504990E-1,-1.890258789E-1,5.024719238E-2,9.621536255E0,9.623524067E0
9.971698350E-1,-1.914215088E-1,5.503845215E-2,9.609573364E0,9.611637304E0
9.995196890E-1,-2.010040283E-1,5.264282227E-2,9.614364624E0,9.616609642E0
1.001839025E0,-1.914215088E-1,5.503845215E-2,9.604797363E0,9.606862329E0
1.004188878E0,-1.914215088E-1,5.024719238E-2,9.600006104E0,9.602045832E0
1.006508214E0,-1.938171387E-1,5.024719238E-2,9.623931885E0,9.626014481E0
1.008858068E0,-2.010040283E-1,4.785156250E-2,9.635894775E0,9.638109800E0
1.011177403E0,-1.890258789E-1,5.024719238E-2,9.621536255E0,9.623524067E0
1.013527257E0,-1.818542480E-1,5.264282227E-2,9.635894775E0,9.637754425E0
1.015877111E0,-1.962127686E-1,5.024719238E-2,9.650253296E0,9.652378614E0
1.018196446E0,-2.033843994E-1,4.785156250E-2,9.635894775E0,9.638159737E0
1.020546300E0,-2.033843994E-1,5.024719238E-2,9.623931885E0,9.626211867E0
1.022865636E0,-2.057800293E-1,5.743408203E-2,9.626327515E0,9.628698018E0
1.025215489E0,-2.033843994E-1,5.024719238E-2,9.633499146E0,9.635776864E0
1.027534825E0,-1.890258789E-1,4.785156250E-2,9.633499146E0,9.635472295E0
1.029884679E0,-2.010040283E-1,5.503845215E-2,9.633499146E0,9.635753091E0
1.032204015E0,-1.986083984E-1,6.700134277E-2,9.647857666E0,9.650134301E0
1.034553868E0,-1.938171387E-1,7.896423340E-2,9.623931885E0,9.626207216E0
1.036873204E0,-1.842498779E-1,8.375549316E-2,9.619140625E0,9.621269634E0
1.039223058E0,-1.842498779E-1,8.375549316E-2,9.631118774E0,9.633245136E0
1.041542394E0,-1.698913574E-1,6.939697266E-2,9.650253296E0,9.651998119E0
1.043892247E0,-1.770629883E-1,7.896423340E-2,9.647857666E0,9.649805397E0
1.046211583E0,-1.818542480E-1,7.656860352E-2,9.628723145E0,9.630744681E0
1.048561437E0,-1.603240967E-1,1.052856445E-1,9.607177734E0,9.609092200E0
1.050880773E0,-1.603240967E-1,1.052856445E-1,9.638290405E0,9.640198692E0
1.053230626E0,-1.627044678E-1,9.092712402E-2,9.650253296E0,9.652053106E0
1.055549962E0,-1.483612061E-1,9.571838379E-2,9.628723145E0,9.630341762E0
1.057899816E0,-1.555328369E-1,9.809875488E-2,9.623931885E0,9.625688482E0
1.060219152E0,-1.794586182E-1,7.177734375E-2,9.662216187E0,9.664149162E0
1.062569005E0,-1.794586182E-1,6.460571289E-2,9.659820557E0,9.661703394E0
1.064888341E0,-1.890258789E-1,6.700134277E-2,9.626327515E0,9.628416349E0
1.067238195E0,-1.794586182E-1,8.135986328E-2,9.633499146E0,9.635514029E0
1.069557530E0,-1.842498779E-1,8.613586426E-2,9.650253296E0,9.652396391E0
1.071907384E0,-1.914215088E-1,7.656860352E-2,9.645462036E0,9.647665149E0
1.074257237E0,-1.866455078E-1,8.375549316E-2,9.628723145E0,9.630896164E0
1.076576573E0,-1.746826172E-1,9.809875488E-2,9.633499146E0,9.635582140E0
1.078926427E0,-1.627044678E-1,7.896423340E-2,9.662216187E0,9.663908616E0
1.081245763E0,-1.698913574E-1,6.700134277E-2,9.674179077E0,9.675902701E0
1.083595616E0,-1.698913574E-1,5.981445312E-2,9.659820557E0,9.661499575E0
1.085914952E0,-1.818542480E-1,5.503845215E-2,9.664611816E0,9.666479285E0
1.088264806E0,-1.818542480E-1,5.503845215E-2,9.671783447E0,9.673649531E0
1.090584142E0,-1.986083984E-1,5.981445312E-2,9.638290405E0,9.640522029E0
1.092933995E0,-1.962127686E-1,6.460571289E-2,9.628723145E0,9.630938830E0
1.095253331E0,-1.986083984E-1,7.656860352E-2,9.614364624E0,9.616720604E0
1.097603185E0,-1.866455078E-1,7.896423340E-2,9.621536255E0,9.623670391E0
1.099922521E0,-1.746826172E-1,7.177734375E-2,9.621536255E0,9.623389523E0
1.102272374E0,-1.794586182E-1,6.939697266E-2,9.623931885E0,9.625855092E0
1.104622228E0,-1.842498779E-1,7.177734375E-2,9.645462036E0,9.647488683E0
1.106941564E0,-1.890258789E-1,6.460571289E-2,9.626327515E0,9.628399976E0
1.109260900E0,-1.866455078E-1,5.264282227E-2,9.600006104E0,9.601964643E0
1.111610753E0,-1.818542480E-1,5.264282227E-2,9.602401733E0,9.604267868E0
1.113930089E0,-1.938171387E-1,5.981445312E-2,9.626327515E0,9.628464274E0
1.116279943E0,-1.866455078E-1,6.939697266E-2,9.619140625E0,9.621201528E0
1.118599278E0,-1.794586182E-1,8.375549316E-2,9.631118774E0,9.633154687E0
1.120949132E0,-1.794586182E-1,7.656860352E-2,9.643081665E0,9.645055321E0
1.123298986E0,-1.770629883E-1,7.417297363E-2,9.645462036E0,9.647372224E0
1.125618321E0,-1.842498779E-1,7.177734375E-2,9.640686035E0,9.642713686E0
1.127968175E0,-1.890258789E-1,7.417297363E-2,9.633499146E0,9.635638962E0
1.130287511E0,-1.794586182E-1,8.135986328E-2,9.635894775E0,9.637909158E0
1.132637364E0,-1.938171387E-1,7.656860352E-2,9.645462036E0,9.647712979E0
1.134956700E0,-1.746826172E-1,8.375549316E-2,9.645462036E0,9.647407263E0
1.137306554E0,-1.818542480E-1,5.981445312E-2,9.643081665E0,9.644981738E0
1.139625890E0,-1.914215088E-1,5.743408203E-2,9.631118774E0,9.633192083E0
1.141975743E0,-1.938171387E-1,5.743408203E-2,9.633499146E0,9.635619832E0
1.144295079E0,-1.962127686E-1,6.221008301E-2,9.623931885E0,9.626132893E0
1.146644933E0,-1.914215088E-1,6.700134277E-2,9.623931885E0,9.626068579E0
1.148964269E0,-1.986083984E-1,5.264282227E-2,9.607177734E0,9.609374620E0
1.151314122E0,-1.866455078E-1,5.503845215E-2,9.604797363E0,9.606768352E0
1.153633458E0,-1.962127686E-1,5.024719238E-2,9.623931885E0,9.626063014E0
1.155983312E0,-1.986083984E-1,6.700134277E-2,9.602401733E0,9.604689143E0
1.158302648E0,-1.938171387E-1,8.135986328E-2,9.614364624E0,9.616662188E0
1.160652501E0,-1.890258789E-1,7.896423340E-2,9.623931885E0,9.626111939E0
1.162971837E0,-1.866455078E-1,8.135986328E-2,9.650253296E0,9.652400978E0
1.165321691E0,-1.890258789E-1,6.939697266E-2,9.678970337E0,9.681064689E0
1.167671544E0,-1.866455078E-1,7.896423340E-2,9.645462036E0,9.647590880E0
1.169990880E0,-1.794586182E-1,7.417297363E-2,9.643081665E0,9.645036600E0
1.172371251E0,-1.746826172E-1,6.460571289E-2,9.664611816E0,9.666406234E0
1.174690587E0,-1.962127686E-1,5.024719238E-2,9.657424927E0,9.659548667E0
1.177040441E0,-1.866455078E-1,5.743408203E-2,9.633499146E0,9.635478245E0
1.179359777E0,-1.722869873E-1,7.417297363E-2,9.647857666E0,9.649680926E0
1.181709630E0,-1.531372070E-1,8.613586426E-2,9.638290405E0,9.639891718E0
1.184028966E0,-1.579284668E-1,7.177734375E-2,9.647857666E0,9.649417129E0
1.186378820E0,-1.698913574E-1,6.700134277E-2,9.619140625E0,9.620874109E0
1.188698155E0,-1.722869873E-1,7.656860352E-2,9.616760254E0,9.618608181E0
1.191048009E0,-1.746826172E-1,8.135986328E-2,9.623931885E0,9.625860916E0
1.193367345E0,-1.842498779E-1,8.135986328E-2,9.645462036E0,9.647564736E0
1.195717198E0,-1.842498779E-1,6.939697266E-2,9.621536255E0,9.623550481E0
1.198036534E0,-1.962127686E-1,6.939697266E-2,9.619140625E0,9.621391882E0
1.200386388E0,-1.818542480E-1,7.417297363E-2,9.631118774E0,9.633121065E0
1.202736241E0,-1.722869873E-1,8.135986328E-2,9.633499146E0,9.635383128E0
1.205055577E0,-1.770629883E-1,6.700134277E-2,9.628723145E0,9.630584088E0
1.207405431E0,-1.890258789E-1,7.417297363E-2,9.633499146E0,9.635638962E0
1.209816320E0,-1.938171387E-1,7.417297363E-2,9.623931885E0,9.626169105E0
1.212074620E0,-1.890258789E-1,6.939697266E-2,9.602401733E0,9.604512782E0
1.214393956E0,-1.986083984E-1,5.503845215E-2,9.619140625E0,9.621348185E0
1.216743810E0,-2.033843994E-1,6.221008301E-2,9.616760254E0,9.619111866E0
1.219063146E0,-1.962127686E-1,5.981445312E-2,9.607177734E0,9.609367369E0
1.221412999E0,-1.962127686E-1,5.743408203E-2,9.600006104E0,9.602182841E0
1.223732335E0,-1.962127686E-1,5.024719238E-2,9.592819214E0,9.594957254E0
1.226082189E0,-2.010040283E-1,5.264282227E-2,9.621536255E0,9.623779600E0
1.228401525E0,-1.842498779E-1,5.743408203E-2,9.657424927E0,9.659353131E0
1.230751378E0,-1.794586182E-1,5.024719238E-2,9.645462036E0,9.647262206E0
1.233070714E0,-1.842498779E-1,6.221008301E-2,9.650253296E0,9.652212533E0
1.235420568E0,-1.890258789E-1,6.221008301E-2,9.635894775E0,9.637949419E0
1.237739903E0,-1.866455078E-1,6.460571289E-2,9.633499146E0,9.635523661E0
1.240089757E0,-1.890258789E-1,4.785156250E-2,9.635894775E0,9.637867434E0
1.242409093E0,-1.866455078E-1,4.785156250E-2,9.633499146E0,9.635425891E0
1.244758946E0,-1.794586182E-1,5.981445312E-2,9.643081665E0,9.644936867E0
1.247108800E0,-1.866455078E-1,7.177734375E-2,9.633499146E0,9.635574416E0
1.249428136E0,-1.866455078E-1,6.460571289E-2,9.652648926E0,9.654669426E0
1.251777989E0,-1.842498779E-1,7.896423340E-2,9.638290405E0,9.640374749E0
1.254097325E0,-1.842498779E-1,7.896423340E-2,9.628723145E0,9.630809559E0
1.256447179E0,-1.770629883E-1,7.177734375E-2,9.635894775E0,9.637788720E0
1.258766515E0,-1.842498779E-1,7.417297363E-2,9.640686035E0,9.642731816E0
1.261116368E0,-1.890258789E-1,5.981445312E-2,9.647857666E0,9.649894616E0
1.263435704E0,-1.674957275E-1,6.221008301E-2,9.645462036E0,9.647116813E0
1.265785558E0,-1.914215088E-1,5.743408203E-2,9.628723145E0,9.630796969E0
1.268104894E0,-1.938171387E-1,7.177734375E-2,9.638290405E0,9.640506159E0
1.270454747E0,-1.746826172E-1,6.460571289E-2,9.645462036E0,9.647260015E0
1.272774083E0,-1.890258789E-1,6.700134277E-2,9.643081665E0,9.645166871E0
1.275123937E0,-1.842498779E-1,6.700134277E-2,9.628723145E0,9.630718903E0
1.277443273E0,-1.938171387E-1,6.939697266E-2,9.616760254E0,9.618963499E0
1.279793126E0,-1.746826172E-1,7.177734375E-2,9.631118774E0,9.632970199E0
1.282112462E0,-1.794586182E-1,6.700134277E-2,9.655044556E0,9.656944649E0
1.284462316E0,-1.962127686E-1,6.460571289E-2,9.623931885E0,9.626148673E0
1.286781652E0,-1.890258789E-1,8.135986328E-2,9.631118774E0,9.633317137E0
1.289131505E0,-1.866455078E-1,7.896423340E-2,9.635894775E0,9.638025732E0
1.291450841E0,-1.938171387E-1,6.939697266E-2,9.626327515E0,9.628528571E0
1.293800695E0,-1.770629883E-1,7.656860352E-2,9.621536255E0,9.623469954E0
1.296150548E0,-1.866455078E-1,7.417297363E-2,9.640686035E0,9.642777888E0
1.298469884E0,-1.746826172E-1,8.135986328E-2,9.657424927E0,9.659347269E0
1.300819737E0,-1.914215088E-1,7.177734375E-2,9.633499146E0,9.635668112E0
1.303139073E0,-1.866455078E-1,5.981445312E-2,9.631118774E0,9.633112849E0
1.305488927E0,-1.842498779E-1,5.743408203E-2,9.643081665E0,9.645012737E0
1.307808263E0,-1.938171387E-1,5.264282227E-2,9.640686035E0,9.642777794E0
1.310158116E0,-2.010040283E-1,5.503845215E-2,9.616760254E0,9.619018122E0
1.312477452E0,-1.986083984E-1,5.743408203E-2,9.621536255E0,9.623757264E0
1.314827306E0,-2.033843994E-1,7.656860352E-2,9.623931885E0,9.626385245E0
1.317146642E0,-1.938171387E-1,6.939697266E-2,9.621536255E0,9.623738407E0
1.319496495E0,-2.010040283E-1,7.177734375E-2,9.614364624E0,9.616733423E0
1.321815831E0,-2.105712891E-1,6.460571289E-2,9.611968994E0,9.614492296E0
1.324165685E0,-2.057800293E-1,6.700134277E-2,9.607177734E0,9.609614905E0
1.326485021E0,-1.914215088E-1,6.939697266E-2,9.611968994E0,9.614125341E0
1.328834874E0,-1.722869873E-1,8.613586426E-2,9.631118774E0,9.633044744E0
1.331154210E0,-1.698913574E-1,8.135986328E-2,9.652648926E0,9.654486718E0
1.333504064E0,-1.770629883E-1,6.221008301E-2,9.647857666E0,9.649682841E0
1.335823400E0,-1.770629883E-1,6.700134277E-2,9.640686035E0,9.642544670E0
1.338173253E0,-1.770629883E-1,6.700134277E-2,9.645462036E0,9.647319751E0
1.340523107E0,-1.938171387E-1,5.264282227E-2,9.652648926E0,9.654738092E0
1.342842443E0,-2.033843994E-1,5.024719238E-2,9.643081665E0,9.645357121E0
1.345192296E0,-1.914215088E-1,5.264282227E-2,9.635894775E0,9.637939696E0
1.347511632E0,-1.986083984E-1,5.981445312E-2,9.623931885E0,9.626166838E0
1.349861486E0,-2.010040283E-1,5.503845215E-2,9.611968994E0,9.614227987E0
1.352180821E0,-2.010040283E-1,6.221008301E-2,9.600006104E0,9.602311696E0
1.354530675E0,-2.057800293E-1,5.024719238E-2,9.602401733E0,9.604737854E0
1.356850011E0,-1.962127686E-1,5.024719238E-2,9.609573364E0,9.611707677E0
1.359199864E0,-1.986083984E-1,5.503845215E-2,9.604797363E0,9.607008219E0
1.361519200E0,-2.010040283E-1,5.024719238E-2,9.592819214E0,9.595056429E0
1.363869054E0,-2.153472900E-1,4.785156250E-2,9.595214844E0,9.597750368E0
1.366188390E0,-2.010040283E-1,5.024719238E-2,9.590438843E0,9.592676613E0
1.368538243E0,-2.057800293E-1,4.785156250E-2,9.604797363E0,9.607120671E0
1.370857579E0,-2.081756592E-1,4.785156250E-2,9.597610474E0,9.599987171E0
1.373207433E0,-2.033843994E-1,5.024719238E-2,9.597610474E0,9.599896708E0
1.375526769E0,-1.866455078E-1,4.785156250E-2,9.616760254E0,9.618690353E0
1.377876622E0,-1.962127686E-1,5.503845215E-2,9.631118774E0,9.633274497E0
1.380226476E0,-1.818542480E-1,4.785156250E-2,9.643081665E0,9.644914968E0
1.382545812E0,-1.770629883E-1,5.743408203E-2,9.635894775E0,9.637692571E0
1.384895665E0,-1.890258789E-1,5.264282227E-2,9.652648926E0,9.654643097E0
1.387215001E0,-1.818542480E-1,5.981445312E-2,9.645462036E0,9.647361641E0
1.389564855E0,-1.651000977E-1,6.221008301E-2,9.657424927E0,9.659036409E0
1.391884191E0,-1.794586182E-1,6.700134277E-2,9.664611816E0,9.666510029E0
1.394234044E0,-1.746826172E-1,7.656860352E-2,9.659820557E0,9.661703264E0
1.396553380E0,-1.938171387E-1,6.700134277E-2,9.643081665E0,9.645261959E0
1.398903234E0,-2.010040283E-1,7.896423340E-2,9.635894775E0,9.638314484E0
1.401222570E0,-2.033843994E-1,6.939697266E-2,9.635894775E0,9.638290786E0
1.403572423E0,-1.962127686E-1,7.417297363E-2,9.635894775E0,9.638177691E0
1.405891759E0,-2.057800293E-1,7.177734375E-2,9.635894775E0,9.638359068E0
1.408241612E0,-1.962127686E-1,7.177734375E-2,9.640686035E0,9.642949687E0
1.410652501E0,-1.962127686E-1,7.177734375E-2,9.638290405E0,9.640554620E0
1.412910802E0,-2.033843994E-1,5.981445312E-2,9.662216187E0,9.664541614E0
1.415230138E0,-1.938171387E-1,5.503845215E-2,9.662216187E0,9.664316631E0
1.417579991E0,-1.962127686E-1,5.981445312E-2,9.631118774E0,9.633302968E0
1.419899327E0,-1.962127686E-1,5.264282227E-2,9.602401733E0,9.604550472E0
